1257.12,6087.58
1257.03,5949.02
1257.14,5814.23
1257.04,5677.56
1257.09,5543.41
1257.12,5407.64
1257.08,5273.82
1257.09,5139.24
1257.12,5003.28
1257.07,4864.46
1257.06,4729.27
1399.58,6090
1399.5,5951.69
1399.57,5816.99
1399.34,5681.09
1399.36,5545.68
1399.42,5409.59
1399.3,5276.01
1399.21,5141.4
1399.44,5005.7
1399.27,4867.03
1399.26,4731.75
1541.98,6092.58
1542.02,5954.42
1542.1,5819.14
1542.06,5683.51
1542.03,5547.98
1542.05,5412.05
1541.93,5278.45
1541.96,5144.04
1542.05,5008.19
1542.05,4869.85
1541.88,4734.85
1684.85,6095.06
1684.82,5957.24
1684.96,5821.98
1684.78,5686.01
1684.79,5550.55
1684.72,5413.99
1684.68,5281.1
1684.56,5146.97
1684.76,5011.04
1684.61,4871.68
1684.53,4736.99
1827.5,6097.53
1827.49,5959.66
1827.49,5824.06
1827.48,5688.55
1827.47,5553.28
1827.39,5417.01
1827.39,5284.35
1827.17,5148.99
1827.39,5013.37
1827.24,4874.72
1827.25,4739.82
1970.23,6099.98
1970.3,5961.99
1970.29,5826.65
1970.29,5691.07
1970.26,5556.25
1970.15,5420.01
1970.17,5286.29
1970.03,5151.75
1970.06,5015.97
1970.09,4877.23
1970,4741.94
2113.13,6102.94
2113.1,5964.29
2113.19,5830.02
2113.16,5694.6
2113.16,5558.16
2113.09,5422.66
2113.04,5288.7
2113.04,5154
2113.01,5018.45
2112.98,4880.3
2113.04,4744.51
2256.09,6106.47
2256.05,5967.54
2256.07,5832.48
2256.09,5696.97
2255.97,5559.97
2256.07,5425.03
2256,5291
2256.01,5156.89
2255.99,5021.29
2256.03,4883.04
2255.96,4746.98
