-1.36932, 1.90001
-1.37069, 1.51773
-1.3717, 1.12446
-1.37222, 0.743067
-1.37339, 0.367249
-1.37469, -0.0168452
-1.37546, -0.407803
-1.3766, -0.785286
-1.37722, -1.18078
-1.37775, -1.56725
-1.37915, -1.94592
-0.977993, 1.9054
-0.978571, 1.52459
-0.97912, 1.13155
-0.981292, 0.750441
-0.981311, 0.373426
-0.982925, -0.0112325
-0.983935, -0.402218
-0.984376, -0.779323
-0.985491, -1.17337
-0.986474, -1.56008
-0.986787, -1.94137
-0.585286, 1.91112
-0.585992, 1.53166
-0.587135, 1.13783
-0.587675, 0.757114
-0.588908, 0.378478
-0.589949, -0.00358238
-0.590774, -0.394271
-0.592352, -0.771439
-0.592872, -1.16619
-0.593459, -1.55392
-0.594091, -1.9368
-0.192168, 1.91884
-0.193682, 1.53703
-0.1942, 1.1463
-0.194734, 0.764335
-0.196449, 0.383668
-0.197281, 0.00196584
-0.197486, -0.388288
-0.199456, -0.764987
-0.199794, -1.15807
-0.200107, -1.54674
-0.201265, -1.92922
0.20064, 1.92606
0.198962, 1.54208
0.198693, 1.15224
0.198546, 0.771116
0.196695, 0.391074
0.196074, 0.00771285
0.195555, -0.382756
0.193843, -0.757254
0.193345, -1.15056
0.193122, -1.54035
0.191676, -1.92403
0.593576, 1.93308
0.592573, 1.5485
0.592048, 1.15746
0.591964, 0.777493
0.589414, 0.397784
0.589511, 0.0152367
0.588655, -0.375142
0.586953, -0.751617
0.586641, -1.14485
0.586421, -1.53306
0.584592, -1.91804
0.98665, 1.93867
0.985548, 1.55608
0.985553, 1.16527
0.984793, 0.785079
0.982965, 0.405846
0.982975, 0.0211315
0.981902, -0.369354
0.980265, -0.74447
0.980013, -1.1379
0.97994, -1.52506
0.9781, -1.91245
1.37947, 1.94518
1.37909, 1.56415
1.37852, 1.1724
1.37774, 0.792805
1.37623, 0.411689
1.37609, 0.026806
1.37508, -0.363669
1.37349, -0.738472
1.37346, -1.13088
1.37304, -1.51919
1.37117, -1.90716
