85.0875,46.4195
148.672,46.4584
212.512,46.4754
277.165,46.5196
340.782,46.7663
404.413,46.8261
468.845,47.1028
531.526,47.326
595.265,47.3626
85.9661,89.5517
149.779,89.6868
213.56,89.753
278.135,89.8865
341.894,89.8852
405.575,90.1299
469.687,90.3465
532.503,90.4701
595.973,90.5654
87.1287,130.674
150.4,131.796
214.661,131.763
278.698,130.739
342.833,131.612
406.264,130.681
470.867,131.667
533.307,130.654
597.102,132.546
87.9475,175.956
151.806,176.315
215.482,176.31
280.048,176.418
343.74,176.511
407.475,176.546
471.577,176.708
534.497,176.828
598.057,176.976
88.982,219.425
152.832,219.483
216.481,219.483
280.887,219.518
344.769,219.686
408.31,219.788
472.586,219.967
535.511,219.981
599.04,220.292
90.096,263.699
153.808,263.506
217.535,263.667
282.063,264.162
345.819,264.458
409.365,264.333
473.63,264.551
535.933,264.155
599.978,265.135
