637.503,339.212
649.612,390.288
662.595,444.358
676.367,501.371
691.398,561.979
707.573,626.628
725.01,696.255
744.32,771.303
764.732,852.094
574.561,332.588
584.974,384.674
596.127,439.408
608.044,497.421
620.757,558.714
634.71,624.434
649.83,695.02
666.346,771.563
684.275,854.3
509.758,325.438
518.375,378.643
527.771,434.064
537.7,493.164
548.467,555.426
559.889,621.773
572.291,693.763
585.877,771.541
600.537,856.474
442.383,318.482
449.326,371.675
456.807,428.2
464.685,488.319
473.208,551.611
481.978,619.658
491.488,692.926
501.971,772.359
513.24,858.734
372.267,311.447
377.316,365.339
382.724,422.441
388.518,483.501
394.545,548.131
400.72,617.539
407.392,692.208
414.341,773.285
421.704,862.168
300.264,303.171
302.712,358.253
305.822,416.175
309.047,478.222
312.391,544.436
315.732,615.207
319.073,691.736
322.434,774.968
326.097,865.586
