888.986,616.456
798.599,614.092
708.508,611.587
617.739,609.165
527.461,606.391
436.713,603.644
346.22,601.058
255.346,598.452
165.508,595.342
881.741,524.432
793.861,522.139
705.603,519.468
616.949,516.406
528.954,513.463
441.301,510.74
353.018,508.626
264.246,506.476
175.889,503.763
874.808,436.737
788.828,434.447
702.423,431.617
616.09,428.492
530.549,425.586
445.515,423.482
359.666,421.385
272.997,419.381
186.386,416.669
868.599,353.672
784.697,351.397
700.227,348.517
615.579,346.337
532.467,343.821
449.53,341.447
366.023,339.026
281.487,336.597
196.726,334.083
862.288,274.625
780.14,272.496
697.532,270.452
615.419,268.348
534.119,266.109
453.188,263.501
371.554,260.91
289.163,258.15
206.536,255.467
855.873,199.378
775.882,196.767
695.518,194.684
615.414,192.889
535.683,190.83
456.37,188.375
376.486,185.572
295.927,182.796
215.651,180.191
