1395.88,969.072
1222.62,939.317
1055.61,909.827
894.9,881.985
739.892,856.212
589.319,831.32
443.723,806.481
303.711,782.191
169.061,758.671
1406.24,813.779
1241.58,787.748
1083.41,762.061
931.712,738.939
784.759,716.417
641.446,695.545
501.854,674.422
367.18,653.799
237.701,633.082
1414.61,675.509
1258.2,653.894
1108.15,632.174
963.874,611.261
824.472,591.61
688.507,573.955
554.657,555.478
425.284,537.944
300.294,519.576
1422.87,551.878
1273.85,532.759
1130.74,514.016
993.354,497.426
860.511,481.309
730.674,464.823
602.688,448.272
478.216,432.809
357.773,416.927
1430.34,440.668
1288.34,425.477
1151.66,410.281
1020.07,394.94
892.662,380.325
768.36,365.597
646.129,351.262
526.284,337.117
410.589,323.404
1437.01,339.4
1301.76,326.123
1170.91,312.787
1044.49,300.247
921.983,287.255
802.45,274.609
685.31,261.448
570.309,248.952
458.704,236.794
