2612.78,1061.15
2697.11,1062.81
2786.05,1064.22
2871.2,1065.94
2959.91,1067.16
3047.02,1068.95
3131.94,1069.96
3218.04,1071.76
3302.92,1072.5
2609.99,1155.33
2694.76,1157.07
2783.61,1158.34
2868.68,1159.97
2956.98,1161.09
3043.13,1162.78
3128.81,1164.06
3214.89,1165.55
3300.99,1167.06
2607.34,1249.84
2692.04,1251.07
2779.94,1252.67
2866.27,1253.95
2954.1,1255.18
3041.04,1256.96
3125.61,1258.15
3212.01,1260
3297.89,1260.97
2603.72,1343.92
2688.83,1345.34
2776.92,1346.88
2864.02,1348.15
2950.99,1349.57
3038.18,1350.91
3123.04,1352.34
3209.07,1353.96
3295.36,1354.93
2600.89,1438.09
2686.02,1439.76
2774.06,1441.06
2860.98,1442.34
2948.55,1443.81
3035.49,1444.99
3120.24,1446.72
3206.01,1447.91
3291.96,1449.5
2598.01,1532.27
2682.94,1534.05
2771.09,1535.21
2858.27,1536.85
2945.64,1538.02
3032.43,1539.34
3116.96,1540.98
3202.53,1542.09
3289.81,1544.01
