380.254,327.668
518.303,330.419
656.111,333.156
795.241,335.808
933.154,338.59
1070.69,341.645
1208.28,344.487
1344.2,347.401
1479.29,350.379
378.838,465.189
516.382,467.911
653.802,470.632
792.635,473.273
930.224,475.91
1067.39,478.67
1204.61,481.215
1339.88,483.584
1474.55,486.018
377.668,601.969
514.763,604.426
651.835,607.289
790.105,610.006
927.129,612.464
1063.79,614.689
1200.61,616.866
1335.55,619.086
1469.84,621.02
376.548,738.303
513.573,740.835
649.977,743.489
787.555,745.906
924.103,748.384
1060.28,750.448
1196.48,752.272
1331.07,754.077
1465.2,756.135
375.627,873.113
512.202,875.365
648.269,877.736
785.18,880.129
920.974,882.265
1056.48,884.027
1192.39,885.684
1326.7,887.518
1460.71,889.127
374.598,1007.25
510.672,1009.2
646.389,1011.17
782.813,1013.1
917.909,1014.88
1052.9,1016.65
1188.55,1018.3
1322.42,1019.87
1455.93,1021.4
